wwtp_jurisdiction,junk1,junk2,wwtp_name,county_names,lab_id,population_served,sample_location,sample_matrix,pcr_target_units,pcr_target,pcr_target_avg_conc,pcr_target_flowpop_lin,lod_sewage,pcr_target_below_lod,sample_collect_date,quality_flag
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,2.4337899540452472,541.6026112926763,4.8675799080904945,1,2023-01-30,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,13.82721164208279,6.021428455246692,1.0250892949476675,0,2023-01-31,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,66.73897564847593,6.38105523650712,3.8713058962796816,0,2023-02-01,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,13.047102928555004,51.050394457828354,20.101885729743387,0,2023-02-02,below loq
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,25.71421568374014,238.04162383662378,10.183439487702529,0,2023-02-04,no
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,689.8299461380375,88.05279343129827,3.073115833003546,0,2023-02-05,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,487.1800743189516,26.80129255300873,13.729088207939094,0,2023-02-06,no
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,22.145805633858085,53.19228646653339,1.796493213395071,0,2023-02-07,y
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,77.42659147330004,6.05283506543072,2.349344073250793,0,2023-02-08,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,812.9826106403942,36.26527894451485,9.318355394326483,0,2023-02-09,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,612.8199257092496,264.1565679134045,15.825119680643422,0,2023-02-10,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,314.7503986972577,355.80233751648694,12.63157077178409,0,2023-02-11,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,81.25881347500219,653.9280096040354,2.6648826415257783,0,2023-02-13,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,2.50735666511393,333.1255535218914,5.01471333022786,1,2023-02-14,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,5.052700248787683,15.74826735545662,10.105400497575365,1,2023-02-15,no
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,6.804398813682943,89.56254239127894,13.608797627365886,1,2023-02-16,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,14.382556035028882,97.66500858852643,19.278770342928855,0,2023-02-17,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,9.475867017783791,246.73122089405535,18.951734035567583,1,2023-02-18,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,66.40146942636754,21.070560662823272,18.06404763401332,0,2023-02-20,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,316.15662584248014,58.139235913183434,17.60328449458461,0,2023-02-21,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,97.43244440599466,166.25369812836306,3.073760381121263,0,2023-02-22,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,387.1038296292479,81.13681422221168,4.537393024553714,0,2023-02-23,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,10.859558090606194,467.0747242248433,23.913992786438158,0,2023-02-24,no
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,128.54700185544306,205.41718468186758,3.8516288229128457,0,2023-02-25,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,22.112115170593434,79.0814556891465,7.82263396630389,0,2023-02-26,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,30.137088470279455,494.0285027347975,3.0394003409320747,0,2023-02-27,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,543.1175903211706,615.6357607608519,4.409013104344052,0,2023-02-28,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,13.251298657542206,94.02223533504265,10.272813536625328,0,2023-03-01,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,6.080179057593754,7.901916299409575,5.366037941447647,0,2023-03-02,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,31.088129916068763,5.6395919830043235,1.1282655157766144,0,2023-03-03,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,158.55850221202064,369.6975606751693,7.462109862894364,0,2023-03-04,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,10.754474756704594,255.4304579860096,1.8140997306783964,0,2023-03-05,no
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,708.0987990107047,47.13318907166913,12.138428684072297,0,2023-03-06,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,199.9498140556388,11.84964334047132,14.718438267591178,0,2023-03-07,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,802.3550464348742,93.8516436328436,1.7587376183625947,0,2023-03-08,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,565.5905896213546,10.326294021590266,7.371266777590111,0,2023-03-09,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,115.39074259807938,235.9585444770106,20.74287530120597,0,2023-03-10,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,458.2185722722606,81.68467683478113,1.567411435737819,0,2023-03-11,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,166.94136827508945,5.539390170211123,7.808403195655328,0,2023-03-12,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,792.0931373110479,8.762107070715258,8.618496350940111,0,2023-03-13,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,4.374859641075281,57.47609650597885,8.749719282150561,1,2023-03-14,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,82.7827970998116,15.184501160544444,2.1389600988131803,0,2023-03-15,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,8.672654771899738,5.454841947027963,14.751477956518597,0,2023-03-16,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,29.246057749763843,41.93822503967432,1.7268634206436253,0,2023-03-17,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,87.32050764429154,10.643799430398044,1.0545988000977582,0,2023-03-18,no
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,0.5448361754382418,37.791788520690055,1.0896723508764836,1,2023-03-19,no
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,33.394745995145854,39.31634484551162,17.627843578230518,0,2023-03-20,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,72.91747979089877,19.917617521251366,13.47828358468021,0,2023-03-21,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,996.1543331368099,9.02367826861503,1.2487248394080674,0,2023-03-22,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,13.017321446475458,271.37718198121854,18.40013057788529,0,2023-03-23,temperature not assessed upon arrival at the laboratory
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,57.19019343505626,10.285016207169908,22.79070573429898,0,2023-03-24,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,218.27243814724895,312.00042051144555,20.229522333360077,0,2023-03-25,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,8.807374893730517,9.54018147503281,6.126507865610079,0,2023-03-26,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,73.4268981868111,131.858283598738,3.4136857352345937,0,2023-03-27,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,6.682849019380353,282.9619057651956,1.0279225570177555,0,2023-03-28,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,75.62091664975829,21.40665496542848,13.264487438945563,0,2023-03-29,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,1.6324382532577906,819.4494291923656,3.264876506515581,1,2023-03-30,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,35.20532643073089,9.248725349979356,15.886088075205711,0,2023-03-31,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,390.3741886882092,194.96633941221833,11.890457486370696,0,2023-04-01,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,9.059006455958267,10.381219237878499,18.118012911916534,1,2023-04-02,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,590.6204299820803,39.18326309363071,7.69840360708392,0,2023-04-03,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,282.5664507150931,99.44932473136679,5.496039422038657,0,2023-04-04,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,56.97307164298722,224.66257416062479,16.17596585536359,0,2023-04-05,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,784.899042119334,8.014518989701141,1.7527365477504029,0,2023-04-06,y
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,157.90319031704828,163.90882472260637,7.625228932162711,0,2023-04-07,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,18.741526594607375,6.286134977955453,17.90925875056528,0,2023-04-08,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,8.166963197060474,177.94206519240126,6.618345313066703,0,2023-04-09,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,210.509691295845,624.5578615281554,17.273425323465588,0,2023-04-10,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,260.17284607415934,327.2116063875679,1.4571587493996616,0,2023-04-11,> max temp and/or hold time
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,5.236194326347224,533.1325503441246,6.9827168044249746,0,2023-04-12,no
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,7.927165967825946,52.418847144635976,1.9441287429439593,0,2023-04-14,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,8.498960817154165,6.087806077690802,3.7936991995095233,0,2023-04-15,result is not quantifiable
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,161.50883552236422,89.71084760429939,10.168423259482495,0,2023-04-16,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,24.00532686771313,22.516942505563232,21.438766889349207,0,2023-04-17,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,348.3430684735925,932.7512717430938,14.691412369816117,0,2023-04-18,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,568.4551169471282,921.4530009141888,3.7972934877373823,0,2023-04-20,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,466.6239673139718,219.33386254534756,3.664561808956291,0,2023-04-22,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,265.93446063582985,5.607476230855946,10.197305945712793,0,2023-04-23,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,11.963077032320644,13.399709308986886,7.498009327668975,0,2023-04-25,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,66.21163639175714,114.48596232947426,16.12191225075471,0,2023-04-26,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,208.04588021116533,103.55688479513707,2.691806067533322,0,2023-04-27,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,6.999970333652621,291.4020800306635,1.7604127194300565,0,2023-04-28,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,560.0658426399126,100.00078493635858,11.271197957537696,0,2023-04-29,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,3.32450934958347,235.98845261349894,6.64901869916694,1,2023-04-30,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,126.39909080021351,157.10491649611788,3.067204511505263,0,2023-05-01,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,13.167240820226265,9.647033797931563,11.831287615485943,0,2023-05-02,no
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,75.45453801139261,174.94212865353848,2.1148952660069806,0,2023-05-03,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,15.586661702644017,486.2775228649737,15.35829976263435,0,2023-05-04,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,741.2838545573932,6.512754463154311,18.960706734517032,0,2023-05-05,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,8.48954291484976,39.35578831757263,2.0469024097072297,0,2023-05-06,below loq
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,58.809195500389826,152.84300810289068,3.3717870985386202,0,2023-05-07,y
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,130.27569233977755,439.6737693684355,23.251322844723248,0,2023-05-08,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,303.5259117307216,618.6713389578282,13.139319300179181,0,2023-05-11,no
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,10.540565710845435,5.703475703147575,21.08113142169087,1,2023-05-12,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,86.93925031392622,61.31553298100391,10.500151659860256,0,2023-05-13,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,279.89140422897793,192.9022700619561,20.297971158600266,0,2023-05-14,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,601.9975510440462,201.68876689786737,19.109713023668867,0,2023-05-15,temperature not assessed upon arrival at the laboratory
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,5.399639999551275,32.131818045827,2.5192556599572704,0,2023-05-16,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,38.82271578473764,377.3869222461186,2.863484552043326,0,2023-05-17,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,146.38831947568443,172.829198192071,16.482343278862913,0,2023-05-18,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,5.002846167617119,16.50332136529176,10.005692335234238,1,2023-05-19,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,865.8282311572634,176.39108944087667,6.302458811424311,0,2023-05-20,no
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,224.07955465704714,11.129784849158769,4.19206971903038,0,2023-05-22,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,56.435957943803174,73.85178932618149,18.18520482551056,0,2023-05-23,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,13.157355805362196,153.7932692351134,1.7738913709877437,0,2023-05-24,> max temp and/or hold time
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,5.827507281480294,5.614635812615721,17.492705146845655,0,2023-05-25,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,991.974730854174,43.804695804123156,13.012253586755072,0,2023-05-26,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,3.8722209834809966,11.874904724137725,7.744441966961993,1,2023-05-28,below loq
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,134.56052411216203,68.35616771771406,4.597724848363917,0,2023-05-29,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,5.221786941619451,6.320443859538269,1.3314827910739935,0,2023-05-30,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,35.06678316756629,913.5850921445049,1.581489785807367,0,2023-05-31,no
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,13.972497746966296,14.097585562510597,9.951165894532037,0,2023-06-01,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,8.233667313492495,11.157350694770544,6.377286299468939,0,2023-06-03,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,132.28786729786012,471.13289773261994,14.410948003082948,0,2023-06-04,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,11.883770711884882,159.78548776673784,8.191422399765973,0,2023-06-08,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,3.062617732302472,20.095139119442187,6.125235464604944,1,2023-06-09,no
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,60.104711478529254,5.608352642439963,7.698766320975435,0,2023-06-10,temperature not assessed upon arrival at the laboratory
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,121.00486682545225,41.39264660940628,17.858118605185556,0,2023-06-11,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,285.1635796114686,104.64656733085897,4.308534565625693,0,2023-06-12,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,327.3311918923494,55.86301140342441,4.117629955751652,0,2023-06-13,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,290.0672745142428,144.404870087013,4.451449957611034,0,2023-06-14,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,47.08489285130636,610.0219388403381,5.917075486246098,0,2023-06-15,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,96.40070617203892,9.540281193184393,2.460538013144499,0,2023-06-16,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,24.243481229112778,10.742240797003861,12.503952415457558,0,2023-06-17,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,493.18207031912567,198.36030538085393,11.390638088057084,0,2023-06-18,no
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,47.75410667127288,79.12621599215444,1.1900373986193729,0,2023-06-20,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,195.9009104592535,15.002948692432616,9.991368118457647,0,2023-06-21,no
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,4.0966415673043555,113.83743480845315,8.193283134608711,1,2023-06-22,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,22.573421285399924,949.051520476134,3.535377539088544,0,2023-06-24,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,347.2523830430573,351.4116188477411,1.6635794733977365,0,2023-06-26,NA
